"binary","architecture","caller_function","caller_address","callsite","func","file","line","expression"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_1004583D4","0x1004583d4","0x1004588c8","ImageStrDecDecode","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/decode/strdec.c","3442","b"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_1004583D4","0x1004583d4","0x1004588e8","ImageStrDecDecode","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/decode/strdec.c","3608","b"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_1004588EC","0x1004588ec","0x1004589dc","ImageStrDecTerm","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/decode/strdec.c","3625","b"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_1004588EC","0x1004588ec","0x1004589fc","ImageStrDecTerm","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/decode/strdec.c","3628","b"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_1004599F0","0x1004599f0","0x100459ae4","ReadPropvar","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/jxrgluelib/JXRMeta.c","757","FALSE"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_1004599F0","0x1004599f0","0x100459b04","ReadPropvar","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/jxrgluelib/JXRMeta.c","751","FALSE"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_1004599F0","0x1004599f0","0x100459b24","ReadPropvar","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/jxrgluelib/JXRMeta.c","724","0 == pvar->VT.pszVal[uCount - 1]"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100459B44","0x100459b44","0x100459dc4","WriteWmpDE","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/jxrgluelib/JXRMeta.c","777","-1 != pDE->uCount"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100459B44","0x100459b44","0x100459de4","WriteWmpDE","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/jxrgluelib/JXRMeta.c","778","-1 != pDE->uValueOrOffset"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100459B44","0x100459b44","0x100459e04","WriteWmpDE","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/jxrgluelib/JXRMeta.c","782","pbData"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100459B44","0x100459b44","0x100459e24","WriteWmpDE","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/jxrgluelib/JXRMeta.c","896","FALSE"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100459B44","0x100459b44","0x100459e44","WriteWmpDE","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/jxrgluelib/JXRMeta.c","876","FALSE"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100459B44","0x100459b44","0x100459e64","WriteWmpDE","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/jxrgluelib/JXRMeta.c","845","FALSE"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100459B44","0x100459b44","0x100459e84","WriteWmpDE","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/jxrgluelib/JXRMeta.c","836","FALSE"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_10045AE6C","0x10045ae6c","0x10045aed4","PerfTimerStart","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/sys/perfTimerANSI.c","135","FALSE"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_10045AED8","0x10045aed8","0x10045af40","PerfTimerStop","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/sys/perfTimerANSI.c","171","FALSE"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_10045AF44","0x10045af44","0x10045b004","PerfTimerGetResults","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/sys/perfTimerANSI.c","200","FALSE"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_10045BD00","0x10045bd00","0x10045bdec","transformDCBlock422","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/decode/JXRTranscode.c","217","oOrientation < O_RCW"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_10045BFD8","0x10045bfd8","0x10045c120","transformACBlocks422","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/decode/JXRTranscode.c","284","oOrientation < O_RCW"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100460FD0","0x100460fd0","0x1004612a8","AdaptDiscriminant","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/sys/adapthuff.c","458","t >= 0"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100460FD0","0x100460fd0","0x1004612c8","AdaptDiscriminant","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/sys/adapthuff.c","459","t < gMaxTables[iSym]"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100460FD0","0x100460fd0","0x1004612e8","AdaptDiscriminant","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/sys/adapthuff.c","504","0"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_1004613E4","0x1004613e4","0x100461420","putBit16","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/sys/strcodec.c","996","cBits <= 16"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_10046160C","0x10046160c","0x1004616d4","advanceMRPtr","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/sys/strcodec.c","192","pSC->m_bSecondary == FALSE"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100461DB4","0x100461db4","0x100461dec","detach_SB","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/sys/strcodec.c","658","0 == pSB->cBitLeft"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100461DF8","0x100461df8","0x100461f90","allocateBitIOInfo","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/sys/strcodec.c","722","pSC->WMISCP.bfBitstreamFormat == SPATIAL && pSC->WMISCP.cNumOfSliceMinus1H + pSC->WMISCP.cNumOfSliceMinus1V == 0"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_10046257C","0x10046257c","0x1004625c4","peekBit16","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/sys/strcodec.c","915","0 <= (I32)cBits && cBits <= 16"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_1004625C8","0x1004625c8","0x10046264c","flushBit16","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/sys/strcodec.c","920","0 <= (I32)cBits && cBits <= 16"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_1004625C8","0x1004625c8","0x10046266c","flushBit16","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/sys/strcodec.c","920","(pIO->iMask & 1) == 0"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100462670","0x100462670","0x10046270c","getBit32","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/sys/strcodec.c","959","0 <= (I32)cBits && cBits <= 32"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100462734","0x100462734","0x1004627bc","putBit16z","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/sys/strcodec.c","982","cBits <= 16"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100462734","0x100462734","0x1004627dc","putBit16z","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/sys/strcodec.c","983","0 == uiBits >> cBits"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_1004627E0","0x1004627e0","0x100462864","putBit32","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/sys/strcodec.c","1004","0 <= (I32)cBits && cBits <= 32"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_10046287C","0x10046287c","0x10046295c","readIS","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/sys/strcodec.c","1100","b"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_10046287C","0x10046287c","0x10046297c","readIS","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/sys/strcodec.c","1106","b"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100462980","0x100462980","0x100462a48","writeIS","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/sys/strcodec.c","1166","b"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100462980","0x100462980","0x100462a68","writeIS","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/sys/strcodec.c","1168","b"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100462AB4","0x100462ab4","0x100462ba8","attachISRead","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/sys/strcodec.c","1074","b"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100462AB4","0x100462ab4","0x100462bc8","attachISRead","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/sys/strcodec.c","1077","b"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100462BCC","0x100462bcc","0x100462c74","detachISRead","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/sys/strcodec.c","1128","0 == (pIO->cBitsUsed % 8)"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100462CC4","0x100462cc4","0x100462d90","detachISWrite","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/sys/strcodec.c","1185","0 == (pIO->cBitsUsed % 8)"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100462CC4","0x100462cc4","0x100462db0","detachISWrite","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/sys/strcodec.c","1188","b"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100462CC4","0x100462cc4","0x100462dd0","detachISWrite","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/sys/strcodec.c","1190","b"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100462E8C","0x100462e8c","0x100462f74","OutputPerfTimerReport","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/sys/strcodec.c","1237","pState->m_fMeasurePerf"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100463158","0x100463158","0x1004631b0","_getHuffShort","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/decode/segdec.c","164","iSymbol >= 0"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100463258","0x100463258","0x100463ae4","DecodeBlock","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/decode/segdec.c","472","iSRn >= 0 && iSRn < 3"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100463AEC","0x100463aec","0x100463b34","_peekBit16","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/decode/segdec.c","73","0 <= (I32)cBits && cBits <= 16"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100463B38","0x100463b38","0x100463bc8","_flushBit16","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/decode/segdec.c","80","0 <= (I32)cBits && cBits <= 16"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100463B38","0x100463b38","0x100463be8","_flushBit16","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/decode/segdec.c","80","(pIO->iMask & 1) == 0"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100464058","0x100464058","0x100464188","DecodeSignificantAbsLevel","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/decode/segdec.c","747","iIndex <= 6"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_10046418C","0x10046418c","0x100464e94","DecodeBlockHighpass","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/decode/segdec.c","539","iSRn >= 0 && iSRn < 3"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_10046418C","0x10046418c","0x100464eb4","DecodeCoeffs","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/decode/segdec.c","707","pSC->m_Dparam->bSkipFlexbits == 0 || pSC->WMISCP.bfBitstreamFormat == FREQUENCY || pSC->WMISCP.sbSubband == SB_NO_FLEXBITS"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_10046418C","0x10046418c","0x100464ed4","DecodeBlockAdaptive","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/decode/segdec.c","589","iTrim == 0"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_10046418C","0x10046418c","0x100464ef4","DecodeBlockAdaptive","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/decode/segdec.c","590","iQP == 1"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_1004661DC","0x1004661dc","0x100466550","PutVLWordEsc","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/encode/strenc.c","509","iEscape <= 0xff && iEscape > 0xfc"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100467D48","0x100467d48","0x1004680b8","ImageStrEncInit","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/encode/strenc.c","1397","b"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100467D48","0x100467d48","0x1004680d8","ImageStrEncInit","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/encode/strenc.c","1398","b"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100467D48","0x100467d48","0x1004680f8","ImageStrEncInit","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/encode/strenc.c","1399","b"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100467D48","0x100467d48","0x100468118","ImageStrEncInit","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/encode/strenc.c","1489","b"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100467D48","0x100467d48","0x100468138","ImageStrEncInit","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/encode/strenc.c","1400","b"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100467D48","0x100467d48","0x100468158","ImageStrEncInit","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/encode/strenc.c","1401","b"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100468284","0x100468284","0x100468480","ImageStrEncEncode","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/encode/strenc.c","1513","b"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100468284","0x100468284","0x1004684a0","ImageStrEncEncode","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/encode/strenc.c","1553","b"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_1004684A4","0x1004684a4","0x1004686dc","ImageStrEncTerm","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/encode/strenc.c","1572","b"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_1004684A4","0x1004684a4","0x1004686fc","ImageStrEncTerm","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/encode/strenc.c","1591","b"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_1004684A4","0x1004684a4","0x10046871c","ImageStrEncTerm","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/encode/strenc.c","1592","b"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100468BA8","0x100468ba8","0x100468e50","padHorizontally","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/encode/strenc.c","1698","cFullChannel <= 16"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100468BA8","0x100468ba8","0x100468e70","padHorizontally","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/encode/strenc.c","1700","pSC->WMISCP.cChannel <= 16"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_10046932C","0x10046932c","0x10046a9bc","inputMBRow","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/encode/strenc.c","1899","0"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_10046932C","0x10046932c","0x10046a9dc","inputMBRow","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/encode/strenc.c","1856","cChannel <= 16"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_10046932C","0x10046932c","0x10046aa00","inputMBRow","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/encode/strenc.c","2003","0"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_10046932C","0x10046932c","0x10046aa20","inputMBRow","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/encode/strenc.c","2140","0"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_10046932C","0x10046932c","0x10046aa40","inputMBRow","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/encode/strenc.c","2178","0"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_10046932C","0x10046932c","0x10046aa60","inputMBRow","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/encode/strenc.c","2215","0"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_10046932C","0x10046932c","0x10046aa80","inputMBRow","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/encode/strenc.c","2251","0"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_10046932C","0x10046932c","0x10046aaa0","inputMBRow","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/encode/strenc.c","2288","0"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_10046932C","0x10046932c","0x10046aac0","inputMBRow","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/encode/strenc.c","2296","cfExt == CF_RGB"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_10046932C","0x10046932c","0x10046aae0","inputMBRow","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/encode/strenc.c","2330","cfExt == CF_RGB"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_10046932C","0x10046932c","0x10046ab00","inputMBRow","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/encode/strenc.c","2313","cfExt == CF_RGB"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_10046932C","0x10046932c","0x10046ab20","inputMBRow","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/encode/strenc.c","2345","cfExt == Y_ONLY"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_10046932C","0x10046932c","0x10046ab40","inputMBRow","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/encode/strenc.c","2086","0"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_10046932C","0x10046932c","0x10046ab60","inputMBRow","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/encode/strenc.c","1928","cChannel <= 16"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_10046932C","0x10046932c","0x10046ab80","inputMBRow","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/encode/strenc.c","1909","pSC->m_bSecondary == FALSE"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_10046AD6C","0x10046ad6c","0x10046ae88","initPostProc","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/decode/postprocess.c","65","strPostProcInfo[j][i] != NULL"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100471398","0x100471398","0x1004714e4","EncodeSignificantAbsLevel","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/encode/segenc.c","70","iFixed < 30"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100471398","0x100471398","0x100471504","EncodeSignificantAbsLevel","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/encode/segenc.c","60","iAbsLevel > 0"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100472214","0x100472214","0x100472cec","CodeCoeffs","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/encode/segenc.c","949","iModelBits < 16"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100472214","0x100472214","0x100472d0c","CodeCoeffs","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/vendor/jxrlib/current/image/encode/segenc.c","862","iModelBits < 16"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100A249B0","0x100a249b0","0x100a28388","ready_residue","src/libavcodec/vorbisenc.c","216","cb->ndimensions >= 2"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100A249B0","0x100a249b0","0x100a283a8","ready_residue","src/libavcodec/vorbisenc.c","217","cb->lookup"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100A283FC","0x100a283fc","0x100a29cc4","floor_encode","src/libavcodec/vorbisenc.c","826","l != csub"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100A283FC","0x100a283fc","0x100a29ce8","residue_encode","src/libavcodec/vorbisenc.c","924","rc->type == 0 || rc->type == 2"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100A283FC","0x100a283fc","0x100a29d08","residue_encode","src/libavcodec/vorbisenc.c","925","!(psize % book->ndimensions)"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100A2A190","0x100a2a190","0x100a2a324","put_vector","src/libavcodec/vorbisenc.c","857","book->dimensions"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100C0E53C","0x100c0e53c","0x100c0fa3c","asf_parse_packet","src/libavformat/asfdec_f.c","1220","ret >= 0"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100C0E53C","0x100c0e53c","0x100c0fa5c","asf_read_packet","src/libavformat/asfdec_f.c","1446","asf->packet_size_left < FRAME_HEADER_SIZE || asf->packet_segments < 1"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100C0E53C","0x100c0e53c","0x100c0fa7c","asf_parse_packet","src/libavformat/asfdec_f.c","1408","offset + asf_st->ds_chunk_size <= asf_st->pkt.size"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100C0E53C","0x100c0e53c","0x100c0fa9c","asf_parse_packet","src/libavformat/asfdec_f.c","1409","idx + 1 <= asf_st->pkt.size / asf_st->ds_chunk_size"
"Kirikiroid2_1.3.9_iOS_arm64","arm64","sub_100E1B008","0x100e1b008","0x100e1b0ac","addLine","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/environ/ui/ConsoleWindow.cpp","24","TVPMainThreadID == std::this_thread::get_id()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_CF230","0xcf230","0xcf35e","NotifyBitmapCompleted","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/BitmapLayerTreeOwner.cpp","63","BitmapNI"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_E8308","0xe8308","0xe8616","CreateVariant","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/plugins/PSBFile.cpp","400","result->AsObjectNoAddRef()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_E8E60","0xe8e60","0xe8f5a","PropGetByNum","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/plugins/PSBFile.cpp","613","result->AsObjectNoAddRef()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_E8F60","0xe8f60","0xe9114","PropGet","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/plugins/PSBFile.cpp","632","result->AsObjectNoAddRef()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_EC2AC","0xec2ac","0xec366","ripemd160_process","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/plugins/ripemd160.c","280","p != NULL && length >= 0"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_EC2AC","0xec2ac","0xec38c","ripemd160_process","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/plugins/ripemd160.c","283","self->bufpos < 64"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_EC390","0xec390","0xec876","ripemd160_compress","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/plugins/ripemd160.c","192","self->bufpos == 64"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_1C906C","0x1c906c","0x1c9158","xp3Access","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/plugins/sqlite3/xp3_vfs.cpp","293","!""Invalid flags argument"""
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_1CF16C","0x1cf16c","0x1cf1d6","build_codes","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/plugins/AlphaMovie.cpp","306","nb + k <= 256"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_1D1190","0x1d1190","0x1d124a","DecodeFirstValue","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/plugins/AlphaMovie.cpp","460","s > 0"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_1D124E","0x1d124e","0x1d1354","DecodeAC","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/plugins/AlphaMovie.cpp","397","s > 0"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_1D13B4","0x1d13b4","0x1d1432","Decode1","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/plugins/AlphaMovie.cpp","433","l <= 16"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_220668","0x220668","0x220886","tTVPSoundBufferAL","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/sound/win32/WaveMixer.cpp","495","false"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_220668","0x220668","0x2208b0","tTVPSoundBufferAL","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/sound/win32/WaveMixer.cpp","481","false"
